Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
14.418468,0.834189,0.764324,0.024420,-0.000000,-0.069865,0.731917,0.210000
14.435515,0.811478,0.763104,-0.024420,-0.000000,-0.048374,0.535971,0.220000
14.452364,0.787697,0.761273,-0.170940,22.319679,-0.026425,0.374603,0.220000
14.467254,0.765602,0.758831,-0.268620,22.705610,-0.006770,0.201709,0.230000
14.484143,0.739333,0.754864,-0.415140,23.352715,0.015531,0.005763,0.230000
14.501019,0.711829,0.750591,-0.561661,22.680471,0.038762,-0.167131,0.220000
14.518152,0.682654,0.744793,-0.708181,-0.000000,0.062138,-0.340024,0.210000
14.535115,0.652553,0.736553,-1.001221,23.379367,0.084000,-0.535971,0.190000
14.549959,0.625244,0.727398,-1.294261,23.374032,0.102154,-0.651233,0.170000
14.566974,0.592858,0.714580,-1.636142,23.451633,0.121722,-0.708864,0.150000
14.583960,0.559406,0.697795,-2.124542,22.677960,0.138389,-0.835653,0.120000
14.600873,0.525019,0.677653,-2.661783,23.133824,0.152634,-0.904811,0.100000
14.615810,0.493782,0.657816,-3.150183,21.920815,0.164034,-0.893284,0.080000
14.632826,0.457241,0.632181,-3.687424,22.232474,0.174940,-0.893284,0.070000
14.649900,0.419584,0.604105,-4.224664,46.288558,0.184521,-0.870232,0.060000
14.666916,0.381107,0.574197,-4.713065,23.398060,0.193090,-0.858706,0.050000
14.681848,0.346594,0.545815,-5.152625,45.915054,0.199221,-0.870232,0.040000
14.698784,0.306642,0.511635,-5.592186,23.042746,0.204993,-0.789548,0.040000
14.715775,0.265731,0.474708,-6.080586,23.207207,0.208977,-0.766496,0.000000
14.732903,0.223697,0.435340,-6.568987,46.111426,0.211643,-0.743443,0.000000
14.747780,0.186572,0.399939,-6.910867,23.016855,0.213367,-0.662759,0.000000
14.764699,0.143698,0.358129,-7.301587,23.684820,0.214431,-0.547497,0.000000
14.781725,0.099892,0.315099,-7.643468,23.110335,0.215207,-0.582076,0.000000
14.798665,0.055695,0.271458,-7.936508,22.847425,0.215763,-0.466813,0.000000
14.815656,0.010796,0.227207,-8.131868,-0.000000,0.216411,-0.501392,0.000000
14.830418,-0.028642,0.188754,-8.278388,-0.000000,0.217396,-0.443761,0.000000
14.847309,-0.074212,0.144198,-8.424908,-0.000000,0.218410,-0.397656,0.000000
14.864124,-0.120005,0.099947,-8.522589,-0.000000,0.219952,-0.409182,0.000000
14.881057,-0.166507,0.056001,-8.571429,-0.000000,0.222508,-0.409182,0.000000
14.898196,-0.213919,0.012665,-8.522589,-22.993603,0.226584,-0.535971,0.000000
14.913061,-0.255284,-0.024567,-8.522589,22.903624,0.230717,-0.512918,0.000000
14.929978,-0.302591,-0.066377,-8.424908,-0.000000,0.236214,-0.559023,0.000000
14.947006,-0.350412,-0.108492,-8.376068,-0.000000,0.241920,-0.674286,0.000000
14.963956,-0.398168,-0.150607,-8.376068,-0.000000,0.247561,-0.697338,0.000000
14.978809,-0.440099,-0.187839,-8.376068,-0.000000,0.252260,-0.766496,0.000000
14.995735,-0.487940,-0.230564,-8.376068,-0.000000,0.257377,-0.801074,0.000000
15.012590,-0.535595,-0.272984,-8.376068,-22.949811,0.262611,-0.835653,0.000000
15.029561,-0.583540,-0.316625,-8.473748,23.115551,0.266915,-0.904811,0.000000
15.046432,-0.631116,-0.360571,-8.522589,-0.000000,0.270545,-0.881758,0.000000
15.061324,-0.673005,-0.400244,-8.620269,-0.000000,0.272761,-0.950916,0.000000
15.095080,-0.767394,-0.488441,-8.669109,-0.000000,0.278953,-1.020073,-0.050000
15.112153,-0.814749,-0.527810,-8.376068,-23.014269,0.286940,-1.204493,-0.090000
15.129176,-0.861639,-0.557107,-7.594628,-46.881797,0.304532,-1.504176,-0.130000
15.143940,-0.902006,-0.575113,-6.715507,-46.382885,0.326893,-1.826911,-0.150000
15.160841,-0.947833,-0.593423,-5.836386,-23.524347,0.354409,-2.195751,-0.170000
15.177902,-0.993631,-0.615091,-5.396825,-0.000000,0.378540,-2.483907,-0.180000
15.194709,-1.038251,-0.642252,-5.396825,23.778295,0.395998,-2.691380,-0.200000
15.209761,-1.077752,-0.670024,-5.592186,23.154743,0.407728,-2.818168,-0.230000
15.226721,-1.121703,-0.702068,-5.787546,-0.000000,0.419635,-2.921905,-0.270000
15.243589,-1.164785,-0.732280,-5.836386,-22.901063,0.432504,-3.060220,-0.290000
15.260524,-1.207363,-0.760052,-5.738706,-22.837237,0.447312,-3.187009,-0.300000
