Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
4.478164,-0.347341,-0.226902,-3.443223,-0.000000,0.120440,-4.074530,-4.500000
4.481469,-0.350702,-0.230869,-3.492063,-0.000000,0.119833,-4.016899,-4.400000
4.483653,-0.352943,-0.233616,-3.540904,45.848257,0.119328,-3.924689,-4.400000
4.486926,-0.356308,-0.237888,-3.589744,45.572861,0.118419,-3.913162,-4.400000
4.489108,-0.358552,-0.240635,-3.589744,-0.000000,0.117917,-3.913162,-4.400000
4.492488,-0.361920,-0.244907,-3.638584,-0.000000,0.117013,-3.832479,-4.400000
4.494723,-0.364167,-0.247654,-3.687424,42.579508,0.116514,-3.809426,-4.300000
4.498009,-0.367540,-0.251926,-3.687424,-0.000000,0.115614,-3.797900,-4.300000
4.500192,-0.369790,-0.254673,-3.736264,-0.000000,0.115117,-3.705690,-4.300000
4.503462,-0.373167,-0.258640,-3.736264,-0.000000,0.114526,-3.613480,-4.300000
4.506746,-0.376546,-0.262608,-3.785104,-0.000000,0.113938,-3.601954,-4.300000
4.508943,-0.378800,-0.265354,-3.785104,-0.000000,0.113446,-3.578901,-4.300000
4.512220,-0.382184,-0.269627,-3.833944,42.972522,0.112557,-3.521270,-4.200000
4.515507,-0.385569,-0.273594,-3.833944,-0.000000,0.111975,-3.463639,-4.200000
4.517697,-0.387828,-0.276341,-3.882784,43.978105,0.111487,-3.498217,-4.200000
4.520975,-0.391218,-0.280613,-3.882784,-0.000000,0.110604,-3.394481,-4.100000
4.523175,-0.393479,-0.283665,-3.931624,-0.000000,0.109814,-3.325324,-4.100000
4.526478,-0.396873,-0.288243,-3.980464,51.327991,0.108630,-3.279219,-4.100000
4.528712,-0.399137,-0.291295,-3.980464,-0.000000,0.107843,-3.302271,-4.000000
4.532019,-0.402535,-0.295872,-4.029304,-0.000000,0.106663,-3.152430,-4.000000
4.534245,-0.404802,-0.298924,-4.029304,-0.000000,0.105878,-3.117851,-3.900000
4.537581,-0.408205,-0.303502,-4.078144,-0.000000,0.104703,-3.071746,-3.900000
4.539814,-0.410474,-0.306554,-4.126984,-0.000000,0.103920,-3.071746,-3.900000
4.543153,-0.413881,-0.311131,-4.126984,-0.000000,0.102749,-3.025641,-3.900000
4.545328,-0.416153,-0.314183,-4.175824,-0.000000,0.101970,-2.898852,-3.800000
4.548647,-0.419564,-0.318761,-4.175824,-0.000000,0.100803,-2.829695,-3.800000
4.551925,-0.422977,-0.322728,-4.175824,-49.290186,0.100249,-2.783590,-3.700000
4.554152,-0.425254,-0.326085,-4.224664,-0.000000,0.099168,-2.818168,-3.700000
4.557437,-0.428671,-0.330358,-4.224664,-0.000000,0.098313,-2.749011,-3.700000
4.559620,-0.430951,-0.333410,-4.224664,-0.000000,0.097541,-2.691380,-3.600000
4.562899,-0.434372,-0.337377,-4.224664,-0.000000,0.096995,-2.679853,-3.600000
4.566181,-0.437796,-0.341650,-4.224664,-45.150984,0.096146,-2.656801,-3.600000
4.568390,-0.440080,-0.344396,-4.224664,-43.400426,0.095684,-2.576117,-3.600000
4.571669,-0.443508,-0.348363,-4.224664,-45.350899,0.095144,-2.530012,-3.500000
4.573854,-0.445794,-0.351415,-4.273504,46.189405,0.094379,-2.553065,-3.500000
4.577189,-0.449226,-0.355688,-4.273504,40.945435,0.093538,-2.495433,-3.400000
4.580517,-0.452661,-0.359655,-4.224664,-0.000000,0.093006,-2.472381,-3.400000
4.582709,-0.454952,-0.362097,-4.224664,-0.000000,0.092855,-2.483907,-3.400000
4.586037,-0.458391,-0.366674,-4.224664,-0.000000,0.091716,-2.460855,-3.300000
4.588231,-0.460684,-0.369116,-4.224664,-0.000000,0.091569,-2.391697,-3.200000
